tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2017-5014,Shanghai Masters,Hard,,M,20171009,292,105777,6,,Grigor Dimitrov,R,188,BUL,26.40,105023,10,,Sam Querrey,R,198,USA,30.01,6-3 7-6(3),3,R16,80,10,3,66,42,37,10,11,2,3,12,4,61,36,28,9,10,3,5,9,3455,17,2445
2017-5014,Shanghai Masters,Hard,,M,20171009,293,104745,1,,Rafael Nadal,L,185,ESP,31.35,104926,,,Fabio Fognini,R,178,ITA,30.38,6-3 6-1,3,R16,62,7,0,46,36,28,6,8,2,2,3,3,43,24,16,7,8,1,5,1,9875,28,1650
2017-5014,Shanghai Masters,Hard,,M,20171009,294,103819,2,,Roger Federer,R,185,SUI,36.17,104755,,,Richard Gasquet,R,185,FRA,31.31,7-5 6-4,3,QF,78,5,2,61,48,36,7,11,2,3,1,0,63,39,27,11,11,5,8,2,7505,31,1410
2017-5014,Shanghai Masters,Hard,,M,20171009,295,105223,16,,Juan Martin Del Potro,R,198,ARG,29.04,104678,,,Viktor Troicki,R,193,SRB,31.66,4-6 6-1 6-4,3,QF,121,8,1,78,56,43,13,14,0,1,3,1,101,76,46,13,13,8,11,23,1865,54,895
2017-5014,Shanghai Masters,Hard,,M,20171009,296,105227,4,,Marin Cilic,R,198,CRO,29.03,105077,,,Albert Ramos,L,188,ESP,29.73,6-3 6-4,3,QF,81,10,0,60,38,33,10,10,3,4,5,2,52,35,25,7,9,7,10,5,4155,25,1755
2017-5014,Shanghai Masters,Hard,,M,20171009,297,104745,1,,Rafael Nadal,L,185,ESP,31.35,105777,6,,Grigor Dimitrov,R,188,BUL,26.40,6-4 6-7(4) 6-3,3,QF,152,6,2,95,71,53,17,16,2,2,13,4,96,72,52,12,15,4,6,1,9875,9,3455
2017-5014,Shanghai Masters,Hard,,M,20171009,298,103819,2,,Roger Federer,R,185,SUI,36.17,105223,16,,Juan Martin Del Potro,R,198,ARG,29.04,3-6 6-3 6-3,3,SF,117,7,0,64,46,40,10,13,0,1,12,1,111,74,48,19,14,7,10,2,7505,23,1865
2017-5014,Shanghai Masters,Hard,,M,20171009,299,104745,1,,Rafael Nadal,L,185,ESP,31.35,105227,4,,Marin Cilic,R,198,CRO,29.03,7-5 7-6(3),3,SF,131,4,2,72,52,40,12,12,3,5,13,2,92,61,39,14,12,9,12,1,9875,5,4155
2017-5014,Shanghai Masters,Hard,,M,20171009,300,103819,2,,Roger Federer,R,185,SUI,36.17,104745,1,,Rafael Nadal,L,185,ESP,31.35,6-4 6-3,3,F,72,10,0,44,30,25,11,9,0,0,4,0,61,45,28,8,10,4,7,2,7505,1,9875
2017-7485,Antwerp,Hard,,A,20171016,271,104932,,Q,Kenny De Schepper,L,203,FRA,30.38,105060,,Q,Aldin Setkic,R,193,BIH,29.82,6-2 6-1,3,R32,62,6,1,44,33,27,6,8,0,0,1,3,52,30,10,13,7,12,16,155,352,165,321
2017-7485,Antwerp,Hard,,A,20171016,272,103898,,,Julien Benneteau,R,185,FRA,35.82,105932,,,Nikoloz Basilashvili,R,185,RUS,25.65,6-4 0-0 RET,3,R32,58,5,3,34,20,16,5,5,2,3,2,4,42,23,16,6,5,4,6,93,575,55,887
2017-7485,Antwerp,Hard,,A,20171016,273,105967,,,Henri Laaksonen,R,,SUI,25.54,105238,8,,Alexandr Dolgopolov,R,180,UKR,28.94,6-2 7-6(5),3,R32,79,11,5,60,26,24,19,10,3,4,3,2,72,46,30,11,10,4,7,96,566,36,1231
2017-7485,Antwerp,Hard,,A,20171016,275,105074,,,Ruben Bemelmans,L,,BEL,29.75,105376,,,Peter Gojowczyk,R,185,GER,28.25,4-6 7-6(5) 7-6(2),3,R32,147,4,3,125,86,59,20,17,3,6,17,4,118,67,49,27,17,5,7,98,544,68,767
2017-7485,Antwerp,Hard,,A,20171016,276,104660,,,Sergiy Stakhovsky,R,193,UKR,31.78,111577,,,Jared Donaldson,R,,USA,21.02,7-6(4) 6-4,3,R32,88,8,2,67,41,34,17,11,1,1,5,2,64,31,25,22,11,3,4,102,534,52,908
2017-7485,Antwerp,Hard,,A,20171016,277,105311,,,Joao Sousa,R,185,POR,28.55,105332,7,,Benoit Paire,R,196,FRA,28.44,6-4 6-7(2) 7-5,3,R32,138,3,3,116,67,50,27,17,5,7,15,7,118,53,42,33,17,9,13,61,825,39,1155
2017-7485,Antwerp,Hard,,A,20171016,278,103970,5,,David Ferrer,R,175,ESP,35.54,105882,,Q,Stefano Travaglia,U,,ITA,25.83,4-6 6-4 7-6(3),3,R32,143,4,2,101,62,44,21,16,2,5,3,8,107,47,36,30,16,4,7,31,1425,131,432
2017-7485,Antwerp,Hard,,A,20171016,279,104327,,,Steve Darcis,R,178,BEL,33.59,105649,,,Cedrik Marcel Stebe,L,183,GER,27.02,4-6 6-4 1-0 RET,3,R32,96,1,3,71,36,26,16,10,4,7,6,4,62,34,27,9,11,2,6,65,791,78,655
2017-7485,Antwerp,Hard,,A,20171016,280,124014,,,Ernesto Escobedo,R,,USA,21.28,133430,,,Denis Shapovalov,L,,CAN,18.51,7-6(5) 6-4,3,R32,104,5,2,67,40,32,18,11,2,2,14,4,84,47,34,21,11,7,8,114,487,50,926
2017-7485,Antwerp,Hard,,A,20171016,282,126774,,Q,Stefanos Tsitsipas,R,,GRE,19.18,104655,6,,Pablo Cuevas,R,180,URU,31.79,6-1 6-4,3,R32,56,7,2,48,31,25,12,9,0,0,2,4,52,25,18,11,8,2,5,122,466,33,1325
2017-7485,Antwerp,Hard,,A,20171016,283,103333,,,Ivo Karlovic,R,208,CRO,38.63,105550,,,Guido Pella,L,185,ARG,27.42,3-6 7-5 7-6(10),3,R32,131,15,3,95,60,52,22,16,2,3,8,5,110,74,61,18,17,2,3,51,910,64,792
2017-7485,Antwerp,Hard,,A,20171016,284,126207,,WC,Francis Tiafoe,R,,USA,19.74,104252,,,Florian Mayer,R,190,GER,34.03,6-3 6-4,3,R32,58,5,0,47,24,18,16,9,2,3,5,4,60,28,18,14,10,6,10,79,650,66,788
2017-7485,Antwerp,Hard,,A,20171016,286,104542,2,,Jo Wilfried Tsonga,R,188,FRA,32.50,104932,,Q,Kenny De Schepper,L,203,FRA,30.38,6-4 6-3,3,R16,87,7,1,62,38,26,16,9,2,2,2,6,72,49,35,7,10,7,10,17,2285,155,352
2017-7485,Antwerp,Hard,,A,20171016,287,103898,,,Julien Benneteau,R,185,FRA,35.82,105967,,,Henri Laaksonen,R,,SUI,25.54,6-1 6-1,3,R16,54,8,4,38,22,18,10,7,0,0,5,7,49,19,14,9,7,3,8,93,575,96,566
2017-7485,Antwerp,Hard,,A,20171016,288,105074,,,Ruben Bemelmans,L,,BEL,29.75,106401,3,,Nick Kyrgios,R,193,AUS,22.47,6-7(3) 6-3 6-3,3,R16,108,9,2,96,66,51,15,15,5,6,18,7,88,54,38,18,15,3,7,98,544,20,2010
2017-7485,Antwerp,Hard,,A,20171016,289,105311,,,Joao Sousa,R,185,POR,28.55,104660,,,Sergiy Stakhovsky,R,193,UKR,31.78,5-7 6-4 6-4,3,R16,122,4,3,83,52,45,19,16,4,5,18,4,104,61,47,21,16,6,8,61,825,102,534
2017-7485,Antwerp,Hard,,A,20171016,290,103970,5,,David Ferrer,R,175,ESP,35.54,104327,,,Steve Darcis,R,178,BEL,33.59,7-5 5-7 6-3,3,R16,150,1,6,109,65,40,27,16,4,7,3,1,93,47,29,28,17,5,10,31,1425,65,791
2017-7485,Antwerp,Hard,,A,20171016,291,106043,4,,Diego Sebastian Schwartzman,R,170,ARG,25.17,124014,,,Ernesto Escobedo,R,,USA,21.28,6-3 7-6(5),3,R16,101,4,4,69,38,27,15,10,6,9,10,3,93,53,32,17,11,7,12,26,1720,114,487
2017-7485,Antwerp,Hard,,A,20171016,292,126774,,Q,Stefanos Tsitsipas,R,,GRE,19.18,103333,,,Ivo Karlovic,R,208,CRO,38.63,7-6(4) 5-6 RET,3,R16,91,7,2,66,43,37,13,11,1,1,9,5,59,41,37,13,12,0,0,122,466,51,910
2017-7485,Antwerp,Hard,,A,20171016,293,105676,1,,David Goffin,R,163,BEL,26.86,126207,,WC,Francis Tiafoe,R,,USA,19.74,7-6(1) 6-2,3,R16,79,8,3,61,31,25,20,10,5,6,3,5,61,34,23,10,10,0,3,10,2885,79,650
2017-7485,Antwerp,Hard,,A,20171016,294,104542,2,,Jo Wilfried Tsonga,R,188,FRA,32.50,103898,,,Julien Benneteau,R,185,FRA,35.82,7-6(5) 6-2,3,QF,103,17,8,68,32,30,16,10,1,1,5,3,75,34,23,21,10,2,4,17,2285,93,575
2017-7485,Antwerp,Hard,,A,20171016,295,105074,,,Ruben Bemelmans,L,,BEL,29.75,105311,,,Joao Sousa,R,185,POR,28.55,4-6 7-6(2) 6-4,3,QF,141,8,1,108,66,49,26,16,7,8,4,6,97,52,40,27,16,2,3,98,544,61,825
2017-7485,Antwerp,Hard,,A,20171016,296,106043,4,,Diego Sebastian Schwartzman,R,170,ARG,25.17,103970,5,,David Ferrer,R,175,ESP,35.54,7-5 6-2,3,QF,91,3,2,63,33,23,17,10,2,4,1,4,71,37,24,14,10,6,11,26,1720,31,1425
2017-7485,Antwerp,Hard,,A,20171016,297,126774,,Q,Stefanos Tsitsipas,R,,GRE,19.18,105676,1,,David Goffin,R,163,BEL,26.86,2-6 7-6(1) 7-6(4),3,QF,153,12,2,124,68,55,17,16,14,19,6,5,98,59,41,22,16,4,7,122,466,10,2885
2017-7485,Antwerp,Hard,,A,20171016,298,104542,2,,Jo Wilfried Tsonga,R,188,FRA,32.50,105074,,,Ruben Bemelmans,L,,BEL,29.75,6-3 6-3,3,SF,73,7,2,57,37,26,11,9,2,3,2,0,45,26,16,8,9,0,4,17,2285,98,544
2017-7485,Antwerp,Hard,,A,20171016,299,106043,4,,Diego Sebastian Schwartzman,R,170,ARG,25.17,126774,,Q,Stefanos Tsitsipas,R,,GRE,19.18,6-3 7-5,3,SF,86,4,3,55,37,26,9,10,0,2,5,2,72,40,28,10,11,5,10,26,1720,122,466
2017-7485,Antwerp,Hard,,A,20171016,300,104542,2,,Jo Wilfried Tsonga,R,188,FRA,32.50,106043,4,,Diego Sebastian Schwartzman,R,170,ARG,25.17,6-3 7-5,3,F,92,8,2,69,37,27,17,11,4,6,1,2,57,35,21,11,10,4,8,17,2285,26,1720
2017-M014,Moscow,Hard,,A,20171016,271,122330,,LL,Alexander Bublik,R,,RUS,20.33,104559,,WC,Teymuraz Gabashvili,R,188,RUS,32.40,6-3 6-4,3,R32,68,10,4,68,42,36,13,10,3,3,3,1,50,27,22,12,9,0,2,107,520,229,220
2017-M014,Moscow,Hard,,A,20171016,272,105575,,PR,Ricardas Berankis,R,175,LTU,27.32,105583,,,Dusan Lajovic,R,180,SRB,27.30,6-3 7-6(2),3,R32,76,3,1,62,34,30,16,10,0,0,6,3,66,46,34,10,11,1,3,169,310,70,726
2017-M014,Moscow,Hard,,A,20171016,273,105936,,Q,Filip Krajinovic,R,185,SRB,25.63,126094,5,,Andrey Rublev,R,,RUS,19.99,7-5 7-6(6),3,R32,110,15,1,77,61,51,7,12,5,5,7,6,97,64,45,15,12,9,10,77,657,35,1286
2017-M014,Moscow,Hard,,A,20171016,275,104586,,Q,Lukas Rosol,R,196,CZE,32.23,104505,,WC,Konstantin Kravchuk,R,190,RUS,32.64,4-6 6-3 7-6(3),3,R32,112,12,1,87,62,47,21,16,1,2,10,2,88,62,51,12,15,2,3,204,258,260,195
2017-M014,Moscow,Hard,,A,20171016,276,104297,,,Rogerio Dutra Silva,R,178,BRA,33.70,105539,,,Evgeny Donskoy,R,185,RUS,27.44,6-3 7-5,3,R32,77,5,1,67,43,33,14,11,2,2,9,1,54,38,30,7,10,1,3,81,648,73,707
2017-M014,Moscow,Hard,,A,20171016,277,104534,,,Dudi Sela,R,175,ISR,32.53,106432,,,Borna Coric,R,,CRO,20.92,6-3 6-2,3,R32,62,2,0,51,31,26,10,9,1,2,1,1,43,29,17,7,8,2,6,72,710,56,886
2017-M014,Moscow,Hard,,A,20171016,278,106000,6,,Damir Dzumhur,R,172,BIH,25.41,105341,,,Thomas Fabbiano,R,,ITA,28.39,6-3 0-6 6-2,3,R32,92,4,2,83,52,36,12,12,5,8,3,2,71,53,34,9,11,8,11,38,1181,75,699
2017-M014,Moscow,Hard,,A,20171016,279,106026,,Q,Yuki Bhambri,R,183,IND,25.28,126128,,WC,Roman Safiullin,U,,RUS,20.19,6-2 6-4,3,R32,66,1,0,45,31,23,13,9,0,0,7,1,56,47,29,3,9,4,7,146,372,475,79
2017-M014,Moscow,Hard,,A,20171016,280,104312,,,Andreas Seppi,R,190,ITA,33.65,106210,,,Jiri Vesely,L,,CZE,24.27,6-3 4-1 RET,3,R32,61,7,0,49,30,24,8,7,5,6,5,6,50,23,14,9,7,2,6,88,626,63,815
2017-M014,Moscow,Hard,,A,20171016,282,111513,,,Laslo Djere,R,,SRB,22.37,103893,7,,Paolo Lorenzi,R,183,ITA,35.84,4-6 7-6(9) 6-4,3,R32,169,6,3,110,70,52,23,16,10,12,4,2,96,52,36,29,16,4,6,90,583,40,1155
2017-M014,Moscow,Hard,,A,20171016,283,105806,,Q,Mirza Basic,R,,BIH,26.26,104882,,,Blaz Kavcic,R,188,SLO,30.62,3-6 6-3 5-1 RET,3,R32,119,9,2,67,35,26,19,12,3,5,4,9,94,49,37,17,12,12,16,209,247,105,524
2017-M014,Moscow,Hard,,A,20171016,284,106421,,,Daniil Medvedev,R,,RUS,21.68,105723,,,Andrey Kuznetsov,R,185,RUS,26.65,6-4 2-6 7-6(6),3,R32,126,16,6,104,66,47,20,15,8,11,8,6,102,66,51,18,15,4,6,67,784,95,566
2017-M014,Moscow,Hard,,A,20171016,286,122330,,LL,Alexander Bublik,R,,RUS,20.33,105077,2,,Albert Ramos,L,188,ESP,29.75,4-6 7-5 6-2,3,R16,111,19,4,87,49,39,24,15,2,3,2,2,94,58,41,20,15,9,12,107,520,23,1925
2017-M014,Moscow,Hard,,A,20171016,287,105575,,PR,Ricardas Berankis,R,175,LTU,27.32,105936,,Q,Filip Krajinovic,R,185,SRB,25.63,3-6 7-5 6-4,3,R16,115,6,1,91,55,33,23,15,3,6,6,3,85,50,35,18,16,0,4,169,310,77,657
2017-M014,Moscow,Hard,,A,20171016,288,105173,3,,Adrian Mannarino,L,183,FRA,29.30,104586,,Q,Lukas Rosol,R,196,CZE,32.23,6-3 7-6(4),3,R16,90,8,2,72,40,35,15,11,1,2,6,3,62,39,30,9,10,2,4,29,1535,204,258
2017-M014,Moscow,Hard,,A,20171016,289,104534,,,Dudi Sela,R,175,ISR,32.53,104297,,,Rogerio Dutra Silva,R,178,BRA,33.70,7-5 6-1,3,R16,83,5,0,64,38,23,17,10,3,5,2,1,64,41,21,10,9,5,10,72,710,81,648
2017-M014,Moscow,Hard,,A,20171016,290,106000,6,,Damir Dzumhur,R,172,BIH,25.41,106026,,Q,Yuki Bhambri,R,183,IND,25.28,4-6 7-5 6-4,3,R16,147,5,4,104,68,46,21,16,8,11,5,3,110,66,45,20,16,10,14,38,1181,146,372
2017-M014,Moscow,Hard,,A,20171016,291,104312,,,Andreas Seppi,R,190,ITA,33.65,104259,4,,Philipp Kohlschreiber,R,178,GER,34.00,6-7(4) 7-6(1) 6-3,3,R16,138,10,5,116,68,53,24,17,7,9,7,2,105,62,46,21,16,4,7,88,626,32,1340
2017-M014,Moscow,Hard,,A,20171016,292,105806,,Q,Mirza Basic,R,,BIH,26.26,111513,,,Laslo Djere,R,,SRB,22.37,6-1 6-1,3,R16,45,6,2,39,24,20,10,7,0,0,1,3,32,14,4,8,7,1,6,209,247,90,583
2017-M014,Moscow,Hard,,A,20171016,293,106421,,,Daniil Medvedev,R,,RUS,21.68,105807,1,,Pablo Carreno Busta,R,188,ESP,26.26,6-3 6-3,3,R16,70,8,4,49,31,25,10,9,3,4,1,2,74,49,28,11,9,6,10,67,784,11,2855
2017-M014,Moscow,Hard,,A,20171016,294,105575,,PR,Ricardas Berankis,R,175,LTU,27.32,122330,,LL,Alexander Bublik,R,,RUS,20.33,7-5 6-1,3,QF,59,5,2,58,38,28,13,9,1,1,9,4,51,31,23,7,10,1,5,169,310,107,520
2017-M014,Moscow,Hard,,A,20171016,295,105173,3,,Adrian Mannarino,L,183,FRA,29.30,104534,,,Dudi Sela,R,175,ISR,32.53,6-7(6) 6-1 6-2,3,QF,125,11,1,101,65,46,18,14,9,12,1,7,86,45,30,16,13,4,11,29,1535,72,710
2017-M014,Moscow,Hard,,A,20171016,296,106000,6,,Damir Dzumhur,R,172,BIH,25.41,104312,,,Andreas Seppi,R,190,ITA,33.65,4-6 6-2 6-4,3,QF,109,6,3,96,61,44,17,14,5,7,6,2,81,43,29,21,14,5,9,38,1181,88,626
2017-M014,Moscow,Hard,,A,20171016,297,105806,,Q,Mirza Basic,R,,BIH,26.26,106421,,,Daniil Medvedev,R,,RUS,21.68,3-6 6-4 6-1,3,QF,101,5,2,86,45,34,22,13,7,9,7,3,71,38,27,15,13,1,5,209,247,67,784
2017-M014,Moscow,Hard,,A,20171016,298,105575,,PR,Ricardas Berankis,R,175,LTU,27.32,105173,3,,Adrian Mannarino,L,183,FRA,29.30,3-6 6-4 6-1,3,SF,96,2,4,78,48,35,13,13,3,6,3,6,73,45,34,9,13,6,11,169,310,29,1535
2017-M014,Moscow,Hard,,A,20171016,299,106000,6,,Damir Dzumhur,R,172,BIH,25.41,105806,,Q,Mirza Basic,R,,BIH,26.26,6-0 7-6(9),3,SF,87,5,0,62,50,36,9,9,2,2,3,4,87,44,26,20,9,10,13,38,1181,209,247
2017-M014,Moscow,Hard,,A,20171016,300,106000,6,,Damir Dzumhur,R,172,BIH,25.41,105575,,PR,Ricardas Berankis,R,175,LTU,27.32,6-2 1-6 6-4,3,F,99,3,5,113,69,42,22,13,18,21,4,0,64,34,26,17,12,1,4,38,1181,169,310
2017-0429,Stockholm,Hard,,A,20171016,271,111202,,,Hyeon Chung,R,,KOR,21.41,105916,,Q,Marton Fucsovics,R,,HUN,25.69,6-3 6-2,3,R32,79,1,4,58,35,24,15,8,3,3,4,2,60,33,21,9,9,3,7,54,897,103,531
2017-0429,Stockholm,Hard,,A,20171016,272,105132,,LL,Jurgen Zopp,R,190,EST,29.55,105041,,Q,Lukas Lacko,R,185,SVK,29.95,6-4 6-7(1) 6-2,3,R32,99,8,1,89,54,41,20,15,1,2,8,0,85,48,35,21,15,2,6,180,298,117,478
2017-0429,Stockholm,Hard,,A,20171016,273,104269,8,,Fernando Verdasco,L,188,ESP,33.92,104898,,,Robin Haase,R,190,NED,30.53,6-3 6-1,3,R32,47,3,0,35,28,27,5,8,0,0,1,1,46,24,15,9,8,1,5,43,1090,44,1075
2017-0429,Stockholm,Hard,,A,20171016,275,105526,,,Jan Lennard Struff,R,,GER,27.48,105657,,,Marius Copil,R,193,ROU,27.00,6-7(2) 6-4 7-6(12),3,R32,131,15,4,109,75,57,22,17,3,5,15,8,116,49,39,45,17,8,11,49,933,74,703
2017-0429,Stockholm,Hard,,A,20171016,276,104571,,,Marcos Baghdatis,R,183,CYP,32.33,105613,,,Norbert Gombos,R,,SVK,27.18,6-3 6-4,3,R32,74,3,3,63,31,24,18,10,0,0,4,1,57,35,24,9,9,6,8,91,580,83,643
2017-0429,Stockholm,Hard,,A,20171016,277,105216,7,,Yuichi Sugita,R,173,JPN,29.08,104797,,,Denis Istomin,R,188,UZB,31.11,1-6 6-3 7-6(4),3,R32,115,3,2,91,57,40,17,14,6,9,15,2,93,51,45,16,14,4,6,37,1184,57,885
2017-0429,Stockholm,Hard,,A,20171016,278,104926,6,,Fabio Fognini,R,178,ITA,30.40,104291,,,Malek Jaziri,R,185,TUN,33.74,7-5 6-1,3,R32,73,5,4,60,38,31,12,10,4,5,1,1,56,22,12,16,9,1,5,27,1695,89,596
2017-0429,Stockholm,Hard,,A,20171016,279,111200,,WC,Elias Ymer,R,,SWE,21.52,104919,,,Leonardo Mayer,R,188,ARG,30.42,6-4 3-6 7-5,3,R32,128,7,1,99,68,53,13,15,5,6,6,2,85,45,38,21,16,0,2,202,264,53,905
2017-0429,Stockholm,Hard,,A,20171016,280,104871,,,Jeremy Chardy,R,188,FRA,30.67,105561,,,Alessandro Giannessi,L,183,ITA,27.38,6-0 7-5,3,R32,71,12,2,56,33,27,14,9,0,0,6,3,59,34,18,12,9,9,13,84,640,139,399
2017-0429,Stockholm,Hard,,A,20171016,282,104999,5,,Mischa Zverev,L,190,GER,30.15,144707,,WC,Mikael Ymer,R,,SWE,19.10,1-6 7-5 6-4,3,R32,126,4,5,102,66,37,18,15,8,13,2,2,96,69,39,16,14,5,9,30,1457,397,102
2017-0429,Stockholm,Hard,,A,20171016,283,104678,,,Viktor Troicki,R,193,SRB,31.68,104620,,Q,Simone Bolelli,R,183,ITA,32.02,6-3 6-3,3,R32,76,9,3,56,35,25,12,9,0,1,0,1,66,48,22,11,9,8,12,48,985,190,277
2017-0429,Stockholm,Hard,,A,20171016,284,105668,,Q,Jerzy Janowicz,R,203,POL,26.92,105732,,,Pierre Hugues Herbert,R,188,FRA,26.58,6-2 3-6 6-3,3,R32,87,7,5,68,39,32,19,13,0,1,8,4,68,40,33,11,13,1,4,141,384,85,636
2017-0429,Stockholm,Hard,,A,20171016,286,104731,2,,Kevin Anderson,R,203,RSA,31.41,111202,,,Hyeon Chung,R,,KOR,21.41,6-3 6-2,3,R16,65,18,1,47,32,28,9,9,0,0,1,2,60,45,27,4,8,7,10,16,2470,54,897
2017-0429,Stockholm,Hard,,A,20171016,287,104269,8,,Fernando Verdasco,L,188,ESP,33.92,105132,,LL,Jurgen Zopp,R,190,EST,29.55,6-4 6-2,3,R16,72,3,0,56,34,25,13,9,2,3,6,4,65,37,26,9,9,4,8,43,1090,180,298
2017-0429,Stockholm,Hard,,A,20171016,288,105223,4,,Juan Martin Del Potro,R,198,ARG,29.06,105526,,,Jan Lennard Struff,R,,GER,27.48,6-2 7-6(6),3,R16,86,3,1,57,36,32,14,10,0,0,12,2,66,39,28,15,10,1,3,19,2225,49,933
2017-0429,Stockholm,Hard,,A,20171016,289,105216,7,,Yuichi Sugita,R,173,JPN,29.08,104571,,,Marcos Baghdatis,R,183,CYP,32.33,6-3 3-6 6-2,3,R16,109,2,1,76,45,29,18,13,4,7,13,8,88,46,30,18,13,9,14,37,1184,91,580
2017-0429,Stockholm,Hard,,A,20171016,290,104926,6,,Fabio Fognini,R,178,ITA,30.40,111200,,WC,Elias Ymer,R,,SWE,21.52,6-4 3-6 7-6(7),3,R16,129,3,7,98,52,40,23,15,1,5,11,1,101,63,46,18,16,7,11,27,1695,202,264
2017-0429,Stockholm,Hard,,A,20171016,291,106058,3,,Jack Sock,R,185,USA,25.06,104871,,,Jeremy Chardy,R,188,FRA,30.67,6-4 6-4,3,R16,75,8,2,55,28,23,20,10,1,1,8,4,71,55,36,7,10,3,5,21,2005,84,640
2017-0429,Stockholm,Hard,,A,20171016,292,104999,5,,Mischa Zverev,L,190,GER,30.15,104678,,,Viktor Troicki,R,193,SRB,31.68,6-2 6-3,3,R16,68,5,2,64,45,32,8,9,5,6,3,2,50,26,17,9,8,1,5,30,1457,48,985
2017-0429,Stockholm,Hard,,A,20171016,293,105777,1,,Grigor Dimitrov,R,188,BUL,26.42,105668,,Q,Jerzy Janowicz,R,203,POL,26.92,7-5 7-6(5),3,R16,95,9,2,67,44,39,16,12,2,2,10,2,69,40,31,21,12,1,2,8,3590,141,384
2017-0429,Stockholm,Hard,,A,20171016,294,104269,8,,Fernando Verdasco,L,188,ESP,33.92,104731,2,,Kevin Anderson,R,203,RSA,31.41,7-6(1) 7-6(1),3,QF,102,2,2,79,56,45,14,12,1,1,10,2,78,53,41,11,12,1,1,43,1090,16,2470
2017-0429,Stockholm,Hard,,A,20171016,295,105223,4,,Juan Martin Del Potro,R,198,ARG,29.06,105216,7,,Yuichi Sugita,R,173,JPN,29.08,6-2 7-6(6),3,QF,90,9,1,61,42,32,12,10,2,3,2,3,67,47,32,9,10,2,5,19,2225,37,1184
2017-0429,Stockholm,Hard,,A,20171016,296,104926,6,,Fabio Fognini,R,178,ITA,30.40,106058,3,,Jack Sock,R,185,USA,25.06,6-7(3) 7-6(2) 7-5,3,QF,170,8,7,132,70,48,37,18,7,9,10,7,115,51,37,38,18,5,8,27,1695,21,2005
2017-0429,Stockholm,Hard,,A,20171016,297,105777,1,,Grigor Dimitrov,R,188,BUL,26.42,104999,5,,Mischa Zverev,L,190,GER,30.15,6-3 6-4,3,QF,73,4,1,48,32,29,11,10,0,0,6,3,71,41,30,11,9,4,6,8,3590,30,1457
2017-0429,Stockholm,Hard,,A,20171016,298,105223,4,,Juan Martin Del Potro,R,198,ARG,29.06,104269,8,,Fernando Verdasco,L,188,ESP,33.92,6-7(4) 6-4 7-6(1),3,SF,162,5,1,112,72,51,22,17,6,9,10,3,108,73,51,16,17,5,9,19,2225,43,1090
2017-0429,Stockholm,Hard,,A,20171016,299,105777,1,,Grigor Dimitrov,R,188,BUL,26.42,104926,6,,Fabio Fognini,R,178,ITA,30.40,6-3 7-6(2),3,SF,87,8,1,71,49,34,13,11,3,5,3,1,60,38,26,8,10,2,5,8,3590,27,1695
2017-0429,Stockholm,Hard,,A,20171016,300,105223,4,,Juan Martin Del Potro,R,198,ARG,29.06,105777,1,,Grigor Dimitrov,R,188,BUL,26.42,6-4 6-2,3,F,83,9,1,54,38,29,10,9,4,4,5,2,53,33,20,11,9,2,5,19,2225,8,3590
2017-0328,Basel,Hard,,A,20171023,270,105227,2,,Marin Cilic,R,198,CRO,29.07,104252,,LL,Florian Mayer,R,190,GER,34.05,6-3 0-0 RET,3,R32,30,7,0,24,17,14,6,5,0,0,2,0,28,21,15,2,4,2,3,4,4505,68,768
2017-0328,Basel,Hard,,A,20171023,271,106432,,,Borna Coric,R,,CRO,20.94,105967,,WC,Henri Laaksonen,R,,SUI,25.56,6-7(8) 6-1 6-3,3,R32,135,4,6,89,56,41,19,14,3,5,9,12,106,56,40,20,14,9,15,54,886,94,571
2017-0328,Basel,Hard,,A,20171023,272,105916,,Q,Marton Fucsovics,R,,HUN,25.71,111577,,,Jared Donaldson,R,,USA,21.04,6-0 6-1,3,R32,56,4,2,45,29,22,9,7,5,6,0,0,41,17,7,7,6,4,10,100,537,50,908
2017-0328,Basel,Hard,,A,20171023,273,104919,,,Leonardo Mayer,R,188,ARG,30.44,104999,8,,Mischa Zverev,L,190,GER,30.17,7-5 7-5,3,R32,102,8,2,75,42,31,19,12,3,4,4,4,82,49,35,12,12,6,9,52,897,30,1457
2017-0328,Basel,Hard,,A,20171023,274,105223,4,,Juan Martin Del Potro,R,198,ARG,29.08,105311,,,Joao Sousa,R,185,POR,28.57,6-1 4-6 6-1,3,R32,105,8,1,78,48,40,12,12,3,4,5,7,71,34,27,12,12,5,10,19,2225,60,825
2017-0328,Basel,Hard,,A,20171023,275,103898,,Q,Julien Benneteau,R,185,FRA,35.84,105385,,,Donald Young,L,183,USA,28.25,6-4 6-2,3,R32,76,7,4,52,31,25,12,9,2,3,4,7,64,31,22,11,9,6,10,93,575,58,865
